id,title,company,location,category,contract_type,contract_time,created,salary_min,salary_max,salary_is_predicted,description,redirect_url,Python,SQL,Excel,Google Sheets,Power BI,Tableau,Machine Learning,Statistics,AWS,Azure,SAS,VBA,Data Visualization,Data Modeling,Communication,posted_date,seniority_level,skills_count,work_mode,posted_week
5794153830,Climate Data Analyst,MSCI,"Pune, Maharashtra",Scientific & QA Jobs,Not Specified,full_time,2026-07-09 17:58:48+00:00,,,0,"This job is with MSCI, an inclusive employer and a member of myGwork – the largest global platform for the LGBTQ business community. Please do not contact the recruiter directly. Your Team Responsibilities: The Climate Data and Content team is responsible for research and assessment of carbon footprint and business initiatives related to climate change for approximately 14,000 companies globally. Team's research is focused on climate-related metrics including carbon emissions, energy performanc…",https://www.adzuna.in/land/ad/5794153830?se=TsPzAlOO8RGGgO_n0rmdiQ&utm_medium=api&utm_source=f1e89a05&v=7B509AA3D7E6FE5FA335FB9A8D3F519062CE1D7F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,09-07-2026,Mid/Not Specified,0,Onsite/Not Specified,2026-07-06/2026-07-12
5815611084,Data Analyst- Intern,Criteo,"Gurgaon, Haryana",IT Jobs,contract,part_time,2026-07-25 23:45:31+00:00,,,0,"This job is with Criteo, an inclusive employer and a member of myGwork – the largest global platform for the LGBTQ business community. Please do not contact the recruiter directly. What You'll Do: You'll join the Analytics team to support data-driven decision-making by collecting, analyzing, and visualizing business data. In this role, you'll work with stakeholders to deliver actionable insights through dashboards, reporting, and data analysis. Collect, clean, and analyze data from various sour…",https://www.adzuna.in/land/ad/5815611084?se=TsPzAlOO8RGGgO_n0rmdiQ&utm_medium=api&utm_source=f1e89a05&v=BCC417B8C2DD8E21235FD9F973499895E4506577,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,25-07-2026,Junior,0,Onsite/Not Specified,2026-07-20/2026-07-26
5821999957,Senior Data Analyst II,Elsevier,Not Specified,IT Jobs,permanent,full_time,2026-07-31 09:50:11+00:00,,,0,"This job is with Elsevier, an inclusive employer and a member of myGwork – the largest global platform for the LGBTQ business community. Please do not contact the recruiter directly. Sr Data Analyst II (Content Flow Analytics) Would you like to be part of a team that delivers high-quality software to our customers? Are you a highly visible champion with a 'can do' attitude and enthusiasm that inspires others? About our Team:- Elsevier Health applies innovation, facilitates insights, and helps d…",https://www.adzuna.in/land/ad/5821999957?se=TsPzAlOO8RGGgO_n0rmdiQ&utm_medium=api&utm_source=f1e89a05&v=E97CC1AD76EE1B8364CB7E9D769FC38D54799E07,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,31-07-2026,Senior,0,Onsite/Not Specified,2026-07-27/2026-08-02
5813877231,SAS AML Data Analyst / Tester,Dautom,Not Specified,IT Jobs,Not Specified,Not Specified,2026-07-24 19:00:02+00:00,,,0,"Job Description: SAS AML Data Analyst / Tester – SAS AML 7.1 to SAS Viya 4 Migration Job Title SAS AML Tester Job Summary The SAS AML Data Analyst will be responsible for planning, preparing, executing, and documenting testing activities for the migration of the SAS Anti-Money Laundering (AML) platform from SAS AML 7.1 to SAS Viya 4. The role will ensure that all migrated functionality, AML scenarios, business rules, and system integrations operate as expected and meet business and regulatory r…",https://www.adzuna.in/land/ad/5813877231?se=TsPzAlOO8RGGgO_n0rmdiQ&utm_medium=api&utm_source=f1e89a05&v=8A5081C4FDC3310A0D801DF4A35104669F7C6D29,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,24-07-2026,Mid/Not Specified,1,Onsite/Not Specified,2026-07-20/2026-07-26
5785770935,"Data Analyst II, RM - AMER",Criteo,"Gurgaon, Haryana",IT Jobs,Not Specified,full_time,2026-07-03 00:54:12+00:00,,,0,"This job is with Criteo, an inclusive employer and a member of myGwork – the largest global platform for the LGBTQ business community. Please do not contact the recruiter directly. What You'll Do: Criteo is in search of a passionate, highly motivated Data Analyst to join our Analytics team. You will turn business requests into data problems and tackle them in a scalable and efficient way, working together with analyst teams across Criteo locations. Aside from solving business challenges, this p…",https://www.adzuna.in/land/ad/5785770935?se=TsPzAlOO8RGGgO_n0rmdiQ&utm_medium=api&utm_source=f1e89a05&v=1BC160B7A2846E376459F4140C423721A6048AF8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,03-07-2026,Mid/Not Specified,0,Onsite/Not Specified,2026-06-29/2026-07-05
5785771371,Geospatial Physical Risk - AI Data Operations Analyst,MSCI,"Mumbai, Maharashtra",IT Jobs,Not Specified,full_time,2026-07-03 00:54:15+00:00,,,0,"This job is with MSCI, an inclusive employer and a member of myGwork – the largest global platform for the LGBTQ business community. Please do not contact the recruiter directly. Your Team Responsibilities: The Geospatial Data Team manages collection operations, data quality, and best practices for Climate and ESG geospatial data. The team drives data acquisition, vendor coordination, QA engineering, process automation, and research enablement-serving as the operational backbone for MSCI's geos…",https://www.adzuna.in/land/ad/5785771371?se=TsPzAlOO8RGGgO_n0rmdiQ&utm_medium=api&utm_source=f1e89a05&v=1F85CC85D5C3FFE81DA9A3C55D962E4EB9D0A2EB,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,03-07-2026,Mid/Not Specified,0,Onsite/Not Specified,2026-06-29/2026-07-05
5812528386,S&C GN - Data&AI - Resources - Analyst,Accenture,"Hyderabad, Telangana",HR & Recruitment Jobs,Not Specified,full_time,2026-07-23 22:17:13+00:00,,,0,"This job is with Accenture, an inclusive employer and a member of myGwork – the largest global platform for the LGBTQ business community. Please do not contact the recruiter directly. TBD Qualifications: TBD",https://www.adzuna.in/land/ad/5812528386?se=TsPzAlOO8RGGgO_n0rmdiQ&utm_medium=api&utm_source=f1e89a05&v=4E012703ED28543D22BDCFA03CB3E8DAD706C43B,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,23-07-2026,Mid/Not Specified,0,Onsite/Not Specified,2026-07-20/2026-07-26
5821999967,"Senior Analyst, Data Governance (Corp Functions)",Invesco,"Hyderabad, Telangana",IT Jobs,contract,full_time,2026-07-31 09:50:12+00:00,,,0,"This job is with Invesco, an inclusive employer and a member of myGwork – the largest global platform for the LGBTQ business community. Please do not contact the recruiter directly. As one of the world's leading independent global investment firms, Invesco is dedicated to rethinking possibilities for our clients. By delivering the combined power of our distinctive investment management capabilities, we provide a wide range of investment strategies and vehicles to our clients around the world. I…",https://www.adzuna.in/land/ad/5821999967?se=TsPzAlOO8RGGgO_n0rmdiQ&utm_medium=api&utm_source=f1e89a05&v=6F11D5119135EC6C5D7717093A60726CFCD3AA9A,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,31-07-2026,Senior,0,Onsite/Not Specified,2026-07-27/2026-08-02
5822659221,Tester,"LanceSoft, Inc.",Not Specified,IT Jobs,contract,Not Specified,2026-08-01 01:28:11+00:00,,,0,"We have an exciting opportunity for a ""SAS AML Business Analyst \/ SME \/ Tester"" with our client for Offshore India - Bangalore. Interested candidates are encouraged to send their CV to navika.srivastava@lancesoft.com Title: SAS AML Business Analyst \/ SME \/ Tester Duration: 6 Months Location: Offshore India - Bangalore Job Description: SAS AML Data Analyst / Tester – SAS AML 7.1 to SAS Viya 4 Migration Job Title SAS AML Tester Job Summary The SAS AML Data Analyst will be responsible for plan…",https://www.adzuna.in/land/ad/5822659221?se=TsPzAlOO8RGGgO_n0rmdiQ&utm_medium=api&utm_source=f1e89a05&v=29D64631C8052534CDF65C5CC49FBDD308CD48CC,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,01-08-2026,Mid/Not Specified,1,Onsite/Not Specified,2026-07-27/2026-08-02
5822403302,GBS Senior Quality Analyst I (Data Team),RX Global,"Chennai, Tamil Nadu",IT Jobs,permanent,full_time,2026-07-31 19:50:45+00:00,,,0,"This job is with RX Global, an inclusive employer and a member of myGwork – the largest global platform for the LGBTQ business community. Please do not contact the recruiter directly. About Team: RX Global aims to create unforgettable experiences for attendees and exhibitors through organizing events. Innovation, creativity, and collaboration drive the company to offer exceptional services to clients. About the role: A skilled quality analyst contributes to the testing and quality engineering i…",https://www.adzuna.in/land/ad/5822403302?se=TsPzAlOO8RGGgO_n0rmdiQ&utm_medium=api&utm_source=f1e89a05&v=4FF497870FCB9EAFEA964340DC260D8BAC10DE75,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,31-07-2026,Senior,0,Onsite/Not Specified,2026-07-27/2026-08-02
5818524420,Case Processing Associate,Aptita,"Mumbai, Maharashtra",Healthcare & Nursing Jobs,Not Specified,Not Specified,2026-07-28 21:18:34+00:00,,,0,"Position: SPE/SME: Data Analyst- Case Processing Associate Location: Target Location - Mumbai, Pune, Hyderabad and Bangalore. All are work from OFFICE positions. PE: Book-in, full data entry, narrative writing/I-Narrative, medical coding, product coding, self-check of online QC tool, un-blinding (if required), case routing, case lock/closure where applicable, and labeling including USPI labeling .Graduate/Postgraduate/Doctorate degree in Life sciences/Pharmacy/Medical sciences or equivalent deg…",https://www.adzuna.in/land/ad/5818524420?se=TsPzAlOO8RGGgO_n0rmdiQ&utm_medium=api&utm_source=f1e89a05&v=0532F4DCD7E2E53B92834F74A7BC419009B48189,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,28-07-2026,Mid/Not Specified,0,Onsite/Not Specified,2026-07-27/2026-08-02
5812612759,Content Editor,Collegedunia,Not Specified,"PR, Advertising & Marketing Jobs",Not Specified,Not Specified,2026-07-24 00:59:07+00:00,,,0,"About your new company Collegedunia is an education portal, matching students with the best colleges in India abroad. We help in college research, exam prep tips, application process & also provide insights on-campus life. Launched in 2014, we are the highest ranked portal by Similar Web in education. We have also been awarded as - Best Educational Portal by IAMAI in 2017, and listed by TechinAsia as Top 100 Startups in Asia. Collegedunia is fuelled by the energy of over a 1000 individuals. The…",https://www.adzuna.in/land/ad/5812612759?se=TsPzAlOO8RGGgO_n0rmdiQ&utm_medium=api&utm_source=f1e89a05&v=66B5155007134526C48557F9BA976CEA925A7893,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,24-07-2026,Mid/Not Specified,0,Onsite/Not Specified,2026-07-20/2026-07-26
5680120020,Data Analyst,SkySun,Not Specified,IT Jobs,Not Specified,full_time,2026-03-27 13:39:38+00:00,,,0,"Role Overview We are looking for a Data Analyst with strong expertise in Microsoft Excel who can efficiently work with large datasets, formulas, and analytical models. The ideal candidate should be able to transform raw data into meaningful insights , build efficient spreadsheets, and support business decisions through structured analysis and reporting. This role requires someone who is highly detail-oriented, analytical, and extremely efficient in Excel-based data handling. Key Responsibilitie…",https://www.adzuna.in/details/5680120020?utm_medium=api&utm_source=f1e89a05,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,27-03-2026,Mid/Not Specified,1,Onsite/Not Specified,2026-03-23/2026-03-29
5693524382,Data Analyst,LRN Corporation,Not Specified,IT Jobs,Not Specified,full_time,2026-04-09 01:03:12+00:00,,,0,"Position: Data Analyst Location: Mumbai, India About LRN: LRN is the world’s leading dedicated ethics and compliance SaaS company, helping more than 30 million people every year navigate complex regional and global regulatory environments and build ethical, responsible cultures. With over 3,000 clients across the US, EMEA, APAC, and Latin America—including some of the world’s most respected and successful brands—we’re proud to be the long-term partner trusted to reduce organizational risk and d…",https://www.adzuna.in/details/5693524382?utm_medium=api&utm_source=f1e89a05,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,09-04-2026,Mid/Not Specified,0,Onsite/Not Specified,2026-04-06/2026-04-12
5793077025,Data Analyst,Cloudester Software LLP,"Sevasi, Vadodara",IT Jobs,contract,Not Specified,2026-07-09 02:21:15+00:00,,,0,"We are looking for a Data Analyst with 2–3 years of experience for a 3-month contract . You will be responsible for extracting web data, organizing it in Excel, and communicating findings clearly to our team. Role Details Duration: 3 Months Experience Required: 2–3 years Location: Vadodara Key Responsibilities Extract data from various websites using web scraping tools. Clean, organize, and analyze the collected datasets. Write database queries to pull and manage information. Present data findi…",https://www.adzuna.in/details/5793077025?utm_medium=api&utm_source=f1e89a05,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,09-07-2026,Mid/Not Specified,1,Onsite/Not Specified,2026-07-06/2026-07-12
5795450231,Data Analyst,Weekday AI,Not Specified,IT Jobs,Not Specified,full_time,2026-07-10 15:19:19+00:00,,,0,"This role is for one of Weekday’s clients Min Experience: 1 years Location: Nagpur JobType: full-time We're looking for a Data Analyst who is adaptable, quick to learn, and comfortable working across multiple projects and business functions. Unlike a dedicated role tied to one domain, this position will rotate/support across different projects as business priorities shift, making it ideal for someone who's curious, eager to build breadth, and thrives in a dynamic environment. Requirements Key R…",https://www.adzuna.in/details/5795450231?utm_medium=api&utm_source=f1e89a05,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10-07-2026,Mid/Not Specified,0,Onsite/Not Specified,2026-07-06/2026-07-12
5803358883,Data Analyst,Weekday AI,Not Specified,IT Jobs,Not Specified,full_time,2026-07-16 22:18:12+00:00,,,0,"This role is for one of the Weekday's clients Salary range: Rs 1000000 - Rs 2000000 (ie INR 10-20 LPA) Experience: 3 yrs Location: Mumbai, Maharashtra, India Job Type: Full-Time We are looking for a detail-oriented and analytical Data Analyst with expertise in Neo4j, Graph RAG, and Data Governance to support the design, analysis, and optimization of enterprise data solutions. The ideal candidate will play a key role in transforming complex datasets into meaningful insights while contributing to…",https://www.adzuna.in/details/5803358883?utm_medium=api&utm_source=f1e89a05,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,16-07-2026,Mid/Not Specified,0,Onsite/Not Specified,2026-07-13/2026-07-19
5812614536,Data Analyst,Sia,"Mumbai, Maharashtra",IT Jobs,Not Specified,Not Specified,2026-07-24 01:04:13+00:00,,,0,"Job Description We are hiring a Power BI Developer to support our global internal teams (Finance, HR, Strategy, Corporate Functions) by delivering high-impact business intelligence dashboards, datasets, and analytics solutions. This role is critical for strengthening our internal reporting systems and driving data-backed decision-making across the organization. Key Responsibilities Design, maintain, and enhance internal Power BI dashboards and analytics for Corporate Finance and other functions…",https://www.adzuna.in/details/5812614536?utm_medium=api&utm_source=f1e89a05,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,24-07-2026,Mid/Not Specified,1,Onsite/Not Specified,2026-07-20/2026-07-26
5735463452,Data Analyst,Digital Twin,"Pune, Maharashtra",IT Jobs,Not Specified,Not Specified,2026-05-21 02:12:34+00:00,,,0,"Job Summary - Data Analyst We are looking to hire a data analyst to join our enterprise customer solutions team. As a Data Analyst, one will take responsibility for developing reports, and troubleshooting data issues. To do well in this role you need attention to detail, past experience as a data analyst, and a deep understanding of the popular data analysis tools and databases. Data Analyst Responsibilities: ● Commissioning and decommissioning of data sets. ● Processing confidential data and i…",https://www.adzuna.in/details/5735463452?utm_medium=api&utm_source=f1e89a05,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,21-05-2026,Mid/Not Specified,0,Onsite/Not Specified,2026-05-18/2026-05-24
5744868780,Data Analyst,Amicus India,"Bangalore, Karnataka",IT Jobs,Not Specified,full_time,2026-05-30 02:27:15+00:00,,,0,"Data Analyst Location: Remote/Bangalore Amicus Therapeutics is a global, patient-dedicated biotechnology company focused on discovering, developing, and delivering high-quality medicines for people living with rare metabolic diseases. Position Summary Data analyst responsibilities include conducting full lifecycle analysis to include requirements, activities and design. Data analysts will develop analysis and reporting capabilities. They will also monitor performance and quality control plans t…",https://www.adzuna.in/details/5744868780?utm_medium=api&utm_source=f1e89a05,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,30-05-2026,Mid/Not Specified,0,Remote,2026-05-25/2026-05-31
5794938967,Data Analyst,Aliqan Services,"Chennai, Tamil Nadu",IT Jobs,Not Specified,Not Specified,2026-07-10 07:19:30+00:00,,,0,"Data Analyst (6 years) Insurance domain for 3-4 Years Proficiency in data querying, reporting, and visualization tools Role: Other Industry Type: Insurance Department: Other Employment Type: Full Time, Permanent Role Category: Other Education UG: B.Tech/B.E. in Any Specialization Skills: Data Visualization, data reporting, Data Analyst Experience: 6.00-10.00 Years",https://www.adzuna.in/details/5794938967?utm_medium=api&utm_source=f1e89a05,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,10-07-2026,Mid/Not Specified,1,Onsite/Not Specified,2026-07-06/2026-07-12
5794938966,Data Analyst,Aliqan Services,"Gurgaon, Haryana",IT Jobs,Not Specified,Not Specified,2026-07-10 07:19:30+00:00,,,0,"Data Analyst (6 years) Insurance domain for 3-4 Years Proficiency in data querying, reporting, and visualization tools Role: Other Industry Type: Insurance Department: Other Employment Type: Full Time, Permanent Role Category: Other Education UG: B.Tech/B.E. in Any Specialization Skills: Data Visualization, data reporting, Data Analyst Experience: 6.00-10.00 Years",https://www.adzuna.in/details/5794938966?utm_medium=api&utm_source=f1e89a05,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,10-07-2026,Mid/Not Specified,1,Onsite/Not Specified,2026-07-06/2026-07-12
5726293535,Data Analyst,Leading Client,"Hyderabad, Telangana",IT Jobs,Not Specified,full_time,2026-05-12 05:45:42+00:00,,,0,"Job Description Role Overview: We are looking for an experienced Data Business Analyst with strong exposure to Snowflake and Databricks who can work closely with business stakeholders and analytics teams.Job Title: Data Business Analyst Key Skills & Experience: 5 years of experience as a Business Analyst / Data Business Analyst Strong hands-on experience with Snowflake and Databricks Advanced SQL skills for data analysis and validation Experience with data pipelines, ETL processes , and data qu…",https://www.adzuna.in/details/5726293535?utm_medium=api&utm_source=f1e89a05,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12-05-2026,Mid/Not Specified,1,Onsite/Not Specified,2026-05-11/2026-05-17
5690242267,Data Analyst,Careernet,Not Specified,IT Jobs,Not Specified,full_time,2026-04-05 03:36:04+00:00,,,0,"Job Description Key Skills: Data Analyst, Data Analysis, Python, Product Owner, SQL Roles and Responsibilities: Analyze and interpret complex datasets related to marketing performance and customer engagement. Collaborate with Product Owners to understand business objectives and translate them into data-driven insights. Use Python and ANSI-SQL for data extraction, manipulation, and advanced analysis. Merge data from multiple source systems while ensuring data accuracy and consistency. Clean, tra…",https://www.adzuna.in/details/5690242267?utm_medium=api&utm_source=f1e89a05,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,05-04-2026,Mid/Not Specified,2,Onsite/Not Specified,2026-03-30/2026-04-05
5784727356,Data analyst,Cars24,"Pune, Maharashtra",IT Jobs,Not Specified,Not Specified,2026-07-02 07:16:47+00:00,,,0,"Job Description: We are seeking a talented and motivated Data Analyst to join our team. The ideal candidate will have a passion for data, a strong analytical mindset, and the ability to derive insights that drive business decisions. As a Data Analyst, you will be responsible for collecting, analyzing, and interpreting large datasets to provide actionable insights to various stakeholders across the organization. Key Responsibilities: Data Collection and Cleaning: Collect and clean data from vari…",https://www.adzuna.in/details/5784727356?utm_medium=api&utm_source=f1e89a05,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,02-07-2026,Mid/Not Specified,0,Onsite/Not Specified,2026-06-29/2026-07-05
5812180318,Data analyst,Connect Pro Srl,"Ajmer, Rajasthan",IT Jobs,Not Specified,full_time,2026-07-23 15:54:18+00:00,,,0,"Posizione - Data Analyst Lavora con noi Data Analyst Id Richiesta: 1002 Sede: Milano Data Analyst È responsabile della raccolta, analisi e interpretazione dei dati aziendali per guidare decisioni strategiche e migliorare le performance. Ha il compito di trasformare dati complessi in insight utili per il business, collaborando con diversi dipartimenti per ottimizzare le attività aziendali. Responsabilità Principali Raccolta e analisi dei dati da diverse fonti aziendali. Creazione di report e das…",https://www.adzuna.in/details/5812180318?utm_medium=api&utm_source=f1e89a05,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,23-07-2026,Mid/Not Specified,0,Onsite/Not Specified,2026-07-20/2026-07-26
5781956391,Data Analyst,Credeau,"Maharashtra, India",IT Jobs,Not Specified,Not Specified,2026-06-30 14:52:26+00:00,,,0,"Job Description — Beginner Data Analyst Job Title Junior Data Analyst / Data Analyst Intern Location Mumbai / Remote / Hybrid Profile 1: Data Scientist Role Work on ML models, analytics, NLP, and data-driven products across financial services and compliance domains. Responsibilities Build and evaluate ML models Analyze data using SQL & Python Perform data cleaning, preprocessing, and feature engineering Work on NLP/LLM use cases Collaborate with product & engineering teams Skills Python, SQL, s…",https://www.adzuna.in/details/5781956391?utm_medium=api&utm_source=f1e89a05,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,30-06-2026,Mid/Not Specified,2,Remote,2026-06-29/2026-07-05
5759283741,Data analyst,Cars24,"Pune, Maharashtra",IT Jobs,Not Specified,Not Specified,2026-06-11 06:50:59+00:00,,,0,"Job description Job Description: We are seeking a talented and motivated Data Analyst to join our team. The ideal candidate will have a passion for data, a strong analytical mindset, and the ability to derive insights that drive business decisions. As a Data Analyst, you will be responsible for collecting, analyzing, and interpreting large datasets to provide actionable insights to various stakeholders across the organization. Key Responsibilities: Data Collection and Cleaning: Collect and clea…",https://www.adzuna.in/details/5759283741?utm_medium=api&utm_source=f1e89a05,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11-06-2026,Mid/Not Specified,0,Onsite/Not Specified,2026-06-08/2026-06-14
5741536696,Data Analyst,RECEX,"Vasai, Thane",IT Jobs,Not Specified,full_time,2026-05-27 02:25:11+00:00,,,0,"Job Description: *]:pointer-events-auto R6Vx5W_threadScrollVars scroll-mb-[calc(var(scroll-root-safe-area-inset-bottom,0px)var(thread-response-height))] scroll-mt-[calc(var(header-height)min(200px,max(70px,20svh)))]"" data-scroll-anchor=""false"" data-testid=""conversation-turn-2"" data-turn=""assistant"" data-turn-id=""request-WEB:a09f2817-6254-4ccc-9fb6-39e39dbcb8e3-0"" data-turn-id-container=""request-WEB:a09f2817-6254-4ccc-9fb6-39e39dbcb8e3-0"" dir=""auto""> Job Description – Data Analyst Position: Data…",https://www.adzuna.in/details/5741536696?utm_medium=api&utm_source=f1e89a05,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,27-05-2026,Mid/Not Specified,0,Onsite/Not Specified,2026-05-25/2026-05-31
5724515432,Data Analyst,Techwave,Not Specified,IT Jobs,Not Specified,full_time,2026-05-10 02:24:12+00:00,,,0,"Techwave , we are always in an exercise to foster a culture of growth, and inclusivity. We ensure whoever is associated with the brand is being challenged at every step and is provided with all the necessary opportunities to excel in life. People are at the core of everything we do. Who are we? Techwave is a leading global IT and engineering services and solutions company revolutionizing digital transformations. We believe in enabling clients to maximize the potential and achieve a greater mark…",https://www.adzuna.in/details/5724515432?utm_medium=api&utm_source=f1e89a05,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10-05-2026,Mid/Not Specified,1,Onsite/Not Specified,2026-05-04/2026-05-10
5818423330,Data Analyst,Equitas Small Finance Bank,Not Specified,Manufacturing Jobs,Not Specified,full_time,2026-07-28 20:53:05+00:00,,,0,"We are looking for a detail-oriented and analytical Data Analyst to join our team. In this role, you will collect, clean, and interpret complex datasets to help leadership and cross-functional teams understand market trends, optimize operations, and solve business challenges. [ 1 , 2 , 3 ]",https://www.adzuna.in/details/5818423330?utm_medium=api&utm_source=f1e89a05,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,28-07-2026,Mid/Not Specified,0,Onsite/Not Specified,2026-07-27/2026-08-02
5817333511,Data Analyst,Emotions for Business,"Ajmer, Rajasthan",IT Jobs,Not Specified,full_time,2026-07-27 15:56:33+00:00,,,0,"Chi è il Data Analyst? È un professionista dotato delle competenze necessarie ad analizzare e aggregare i dati, al fine di studiare, ad esempio, l’andamento di un determinato prodotto e consentire, così, all’azienda di progettare i propri modelli di business in modo prospettico, con creazione di un vantaggio competitivo sul mercato. Il Data Analyst possiede competenze trasversali, che possono essere non solo tecniche ma anche statistiche, gestionali e di comunicazione. Tra le principali attivit…",https://www.adzuna.in/details/5817333511?utm_medium=api&utm_source=f1e89a05,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,27-07-2026,Mid/Not Specified,0,Onsite/Not Specified,2026-07-27/2026-08-02
5805353168,Data Analyst,Virtusa,Not Specified,IT Jobs,Not Specified,full_time,2026-07-18 03:19:03+00:00,,,0,"Data Analyst (DA) This job description outlines a Data Analyst position at Virtusa in Hyderabad, operating under a full-time, in-office model. The role is critical for enabling efficient delivery across Deal Operations and QA functions by tracking, analyzing, and forecasting workforce and operational metrics. Core Responsibilities and Deliverables The position covers three primary operational areas Workforce Planning & Scheduling You will forecast volume trends, manage shift rosters, track capa…",https://www.adzuna.in/details/5805353168?utm_medium=api&utm_source=f1e89a05,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,18-07-2026,Mid/Not Specified,0,Onsite/Not Specified,2026-07-13/2026-07-19
